uid,title,authors,source,year,doi,times_cited,author_keywords,document_type,wos_url,search_source
WOS:001540224000001,Shedding Light on an Invisible Population in Geriatric Medicine: A Scoping Review of Older Adults Who Are Homebound,"McManus, Caoimhe; Oseroff, Benjamin H.; Zimbroff, Robert M.; Riser, Tiffany J.; Ornstein, Katherine A.; Sheehan, Orla C.",JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,2025,10.1111/jgs.19620,6,home-based care; homebound; scoping review,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001540224000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001540741200001,Black-White Differences in Long-Term Services and Supports (LTSS) Deserts: Implications for Unmet Care Needs,"Fabius, Chanee D.; Thomas, Kali S.; Cornman, Jennifer C.; Freedman, Vicki A.",JOURNAL OF THE AMERICAN MEDICAL DIRECTORS ASSOCIATION,2025,10.1016/j.jamda.2025.105758,1,Long-term services and supports; disparities; place-based,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001540741200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001549597300001,Investigation of the health care professionals' (HCPs) evaluation on the unmet needs of patients with cancer in Turkiye (Turkey),"Ertuna, Levent; Bahcivan, Ozan; Salduz, Mehmet; Kim, Youngmee",SUPPORTIVE CARE IN CANCER,2025,10.1007/s00520-025-09828-5,1,Cancer patients; Healthcare professionals' perception; Low- and middle-income countries; Psycho-oncology; Turkiye; Unmet needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001549597300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001550572500001,Older adults' care networks and the pathways to unmet needs,"Savla, Jyoti; Wang, Zhe",INNOVATION IN AGING,2025,10.1093/geroni/igaf063,2,care mix; informal support; formal services ADL/IADL limitations,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001550572500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001551807900001,Understanding Inequality Within a Personalised System of Disability Support: Australian Children With Disabilities' Unmet Support Needs,"O'Flaherty, Martin; Hill, Jessica; Smith-Merry, Jennifer",AUSTRALIAN JOURNAL OF SOCIAL ISSUES,2026,10.1002/ajs4.70062,1,Australia; children; disability; National Disability Insurance Scheme; personalisation; unmet needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001551807900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001553542100001,Perinatal depressive symptoms and received support from health professionals: results from the national FinChildren survey,"Kesanto-Jokipolvi, Heidi; Kiviruusu, Olli; Vuorenmaa, Maaret; Ervasti, Eetu; Klemetti, Reija",SCANDINAVIAN JOURNAL OF PRIMARY HEALTH CARE,2026,10.1080/02813432.2025.2546428,0,Mental health; parents; depression; prenatal; postpartum; support; health professionals,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001553542100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001560790800001,"Effects of Continuous Medicaid Coverage in 2020-2023 on Children's Health Insurance Coverage, Access to Care, Health Services Use by Type, and Health Status","Lyu, Wei; Wehby, George L.",HEALTH SERVICES RESEARCH,2026,10.1111/1475-6773.70034,1,access to care; children; health insurance coverage; health status; insurance continuity; Medicaid,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001560790800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001562246900001,Real World Data Identifies Care Needs in Adolescent and Young Adult Patients with Lymphoma: A Matched Cohort Study,"Mariano, John; Strawderman, Myla; Snyder, Eric; Faugh, Tina; Wallace, Danielle S.; Zent, Clive S.; Barr, Paul; Reagan, Patrick M.; Friedberg, Jonathan W.; Casulo, Carla",JOURNAL OF ADOLESCENT AND YOUNG ADULT ONCOLOGY,2026,10.1177/21565333251370939,0,lymphoma; supportive care; adolescent and young adult,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001562246900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001579598100001,Unmet Supportive Care Needs in Cancer Survivors in Spain: A Multicentre Cross-Sectional Study on Prevalence and Sociodemographic and Disease-Related Risk Factors,"Andreu, Yolanda; Gil-Julia, Beatriz; Picazo, Carmen; Garcia-Conde, Ana; Soto-Rubio, Ana",CURRENT ONCOLOGY,2025,10.3390/curroncol32090524,1,cancer survivors; quality of life; unmet care needs; supportive care; risk factors,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001579598100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001587724400001,Health Ratings and Unmet Transportation Needs in Indiana's Aged and Disabled Home and Community-Based Services Waiver Program,"Bielski, Margaret; Zych, Aaron; Yahng, Lilian; Clark, Ashley; Blackburn, Justin",JOURNAL OF AGING & SOCIAL POLICY,2025,10.1080/08959420.2025.2568439,0,Aging; Consumer Assessment of Healthcare Providers (CAHPS); home and community-based services (HCBS); non-emergency medical transportation (NEMT); telehealth; transportation; unmet needs,Article; Early Access,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001587724400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001586085700012,Changes in service use and unmet needs in home- and community- based services in the United States during the COVID-19 pandemic,"Parikh, Romil R.; Shippee, Tetyana P.; Wolf, Jack M.; Langworthy, Benjamin; Fabius, Chanee D.; Dill, Janette; Urbanski, Dana; Giordano, Stephanie; Jutkowitz, Eric",BMC GERIATRICS,2025,10.1186/s12877-025-06396-5,6,HCBS; Utilization; Unmet needs; Disaster preparedness; Long term care; COVID-19,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001586085700012&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001604789000001,Piloting the MIND at Home Dementia Care Navigation Program in primary care,"Ciemins, Elizabeth; Shields, Stephen; Amjad, Halima; McKinnon, Monette; Reuland, Melissa; Yang, Mia; Samus, Quincy",ALZHEIMERS & DEMENTIA-TRANSLATIONAL RESEARCH & CLINICAL INTERVENTIONS,2025,10.1002/trc2.70170,3,Alzheimer's disease; care coordination; continuity of patient care; dementia; home care services; home-based care; patient navigation; primary health care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001604789000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001606084400002,The evolution of support networks among unmarried childless older men in rural China,"Xu, Wenqian; Kong, Chunyan; Granbom, Marianne; Zhao, Fang",SOCIAL SCIENCE & MEDICINE,2025,10.1016/j.socscimed.2025.118693,1,Care convoy; Childlessness; Informal care; Older men; Situational perspective on care; Welfare,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001606084400002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001606055000001,Self-reported unmet care needs in daily activities among community-dwelling older adults with cancer: Analyses from the 2015-2019 National Health and Aging Trends Study,"Wang, Ying; Loh, Kah Poh; Williams, Annalynn M.; Jensen-Battaglia, Marielle; Norton, Sally A.; Seplaki, Christopher L.",JOURNAL OF GERIATRIC ONCOLOGY,2026,10.1016/j.jgo.2025.102796,0,Older adults; Cancer; Unmet care needs; Caregivers; Interventions,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001606055000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001589651900023,The Use of Technology by the Rural-Dwelling Caregivers of People Living With Dementia to Support Caregiving: Qualitative Interview Study,"Jolliff, Anna; Boucher, Sarah; Hill, Jordan R.; Allen-Watts, Kristen; Rodriguez, Miriam J.; Elliott, Christian; Zuraw, Matthew; Werner, Nicole E.",JMIR FORMATIVE RESEARCH,2025,10.2196/77231,1,family caregivers; informal caregivers; rural populations; rural health; digital health; information technology; qualitative research,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001589651900023&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001606877200002,Development and validation of assistance needs assessment scale of the home-dwelling older adults,"Huang, Lei; Yang, Weihong; Yang, Jiaqi; Jing, Panpan; Ye, Yuqing; Zhao, Yifei; Lyu, Chuanwu; Kong, Xianghan; Wang, Lina; Wang, Peng; Lin, Yan; Chen, Rui; Yao, Yue; Li, Yang",BMC GERIATRICS,2025,10.1186/s12877-025-06539-8,2,Older adults; Home-dwelling; Assistance; Need; Scale,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001606877200002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001608026800001,Guiding Multiple Sclerosis Care: An Update to the 2013 Consensus Statement from the MS in the 21st Century Steering Group,"Alroughani, Raed; Celius, Elisabeth G.; Gray, Helen; Kasilingam, Elisabeth; Kruger, Paola; Montague, Amanda; Oreja-Guevara, Celia; Plant, Amber; Pontaga, Maija; Rieckmann, Peter; Ritter, Leslie; Sumelahti, Marja-Liisa",NEUROLOGY AND THERAPY,2026,10.1007/s40120-025-00849-0,0,Care; Consensus statement; Delphi consensus; Diagnosis; Management; Multiple sclerosis (MS) progression; Ageing,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001608026800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001609457300001,"What Can We Learn Four Years On? A Multi-Centre Service Evaluation Exploring Symptoms, Functional Impact, Recovery and Care Pathways in Long Covid","Lee, Cassie; Williams, Paul; Abrahams, Amiad; Darbyshire, Julie; Davies, Helen E.; De Kock, Johannes; Esmer, Umut; Jones, Samantha A.; Newey, Vicky; Scott, Janet; Smith, Nikki; Winch, Darren; Master, Harsha; Elkin, Sarah",HEALTH EXPECTATIONS,2025,10.1111/hex.70435,2,Covid-19; long Covid; long-term conditions; mixed-methods; post-Covid syndrome; service evaluation; user experience,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001609457300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001616092800001,Assessing the roles of state and family in the provision of care: a case study of Ghana,"Boakye-Yiadom, Louis; Afful-Mensah, Gloria; Yesuf, Mahmud",INTERNATIONAL JOURNAL OF CARE AND CARING,2026,10.1332/23978821Y2025D000000149,2,care typologies; state versus family; care provision; Ghana,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001616092800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001616089700001,Means-Tested welfare policies and the quiet fear of poverty amongst older people: lessons from the UK,"Purdam, Kingsley; Ebrey, Jill",POLICY STUDIES,2025,10.1080/01442872.2025.2581829,2,Financial insecurity; means-testing; older people; poverty; take-up; welfare benefits,Article; Early Access,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001616089700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001618888300001,Impact of Premature Birth and Delayed Cuddling on Maternal Support Needs and Satisfaction With Postnatal Care and Changes in Support Over Time,"Fiess, Achim; Hartmann, Alica; Schuster, Alexander k.; Grabitz, Stephanie d.; Wackernagel, Dirk; Urschitz, Michael s.; Tesarz, Jonas; Beutel, Manfred e.; Ernst, Mareike; Mildenberger, Eva; Gissler, Sandra",CHILD CARE HEALTH AND DEVELOPMENT,2025,10.1111/cch.70170,0,delayed cuddling; maternal and paternal perceptions; parental support needs; postnatal care quality; preterm birth,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001618888300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001626767400001,The Influence of Home and Community-Based Services Program on Healthcare Utilization Among Older Adults in China,"Su, Qing; Zhong, Jing; Zhang, Wenjuan",HEALTH & SOCIAL CARE IN THE COMMUNITY,2025,10.1155/hsc/5537557,0,China; healthcare utilization; home and community-based services; older adults,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001626767400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001631421100001,Professional Grief Among Psycho-Oncologists in Germany: A Cross-Sectional Survey Study,"Wandke, Svenja; Lang, Klaus; Harter, Martin; Oechsle, Karin; Bokemeyer, Carsten; Rutenkroger, Mareike; Scholl, Isabelle",PSYCHO-ONCOLOGY,2025,10.1002/pon.70355,0,cancer; oncology; patient death; professional grief; psycho-oncology,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001631421100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001634812100018,Unmet care needs and health outcomes among migrant elderly in India: evidence from the Longitudinal Aging Study in India (LASI),"Chandra, Rakesh",EUROPEAN JOURNAL OF PUBLIC HEALTH,2025,10.1093/eurpub/ckaf180.264,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001634812100018&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001632633900001,"""We Don't Take Care of Ourselves"" A Qualitative Study on Self-Management Challenges and Health Needs Among Older Family Care Partners of Persons With Heart Failure","Baik, Dawon; Allen, Larry A.; Coats, Heather; Matlock, Daniel D.; Jankowski, Catherine",RESEARCH IN GERONTOLOGICAL NURSING,2026,10.3928/19404921-20251125-01,1,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001632633900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001638319400001,"Feeding and swallowing in cerebral palsy: Caregiver burden, quality of life and support needs","Lewis, Raquel; Harty, Michal; Norman, Vivienne",SOUTH AFRICAN JOURNAL OF COMMUNICATION DISORDERS,2025,10.4102/sajcd.v72i2.1124,1,cerebral palsy; caregiver burden; feeding difficulties; swallowing difficulties; quality of life; support needs; South Africa; low-and middle-income countries,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001638319400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001642234000001,Estimating the costs and quality of life impact of vision loss in the population aged 50-80 years in Malta: evidence from The Malta Eye Study,"Agius, David; Mamo, Julian; Calleja, Neville; Smith, Andrew F.; Carbonaro, Francis",FRONTIERS IN PUBLIC HEALTH,2025,10.3389/fpubh.2025.1706208,1,visual impairment; ocular disease; economic burden; cost analysis; productivity losses; cataract; refractive error; visual disability,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001642234000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001643647100001,Youth receiving protection and advocacy services in the COVID-19 pandemic: Impacts and service recommendations from the perspectives of youth and their supporters,"Nicholas, David B.; Spicer, Kim; Nelson, Hilary; Zulla, Rosslynn T.; Mostert, Melissa",CHILD ABUSE & NEGLECT,2026,10.1016/j.chiabu.2025.107404,0,Youth; Child/youth protection services; Advocacy; COVID-19; Lived experience; Service recommendations,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001643647100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001643028500004,Patient-reported outcomes in patients with hematologic malignancies treated with CAR T-cell therapy in Europe,"Pennings, Elise R. A.; Spanjaart, Anne M.; Thielen, Frederick W.; Oerlemans, Simone; Fleischer, Anna; Sanges, Carmen; Da Silva, Maria Gomes; Cabrerizo, Yolanda; Lecot, Pacome; Roux-Opstaele, Lutgart; Dreuillet, Caroline; Gonzalez-Marcano, Eglys; Millan, Olga; Jaeger, Ulrich; Delgado, Julio; Luu, Maik; Huber, Barbara; Lorrain, Margot; Pina, Mariana; Kremer, Andreas; Bolanos, Natacha; Clavreul, Solene; Nier, Samantha; Liu, Roberto D. K.; Lissenberg-Witte, Birgit I.; Anguille, Bastien; Robin, Marie; Morris, Emma C.; Sureda, Anna; Preau, Marie; Pannard, Myriam; De Bock, Geertruida H.; Wagers, Scott S.; Negre, Helene; Maucort-Boulch, Delphine; Hudecek, Michael; Uyl-de Groot, Carin A.; Kersten, Marie Jose",BLOOD ADVANCES,2025,10.1182/bloodadvances.2025017081,1,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001643028500004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001645677900001,Out of sight: addressing the exclusion of LGBTQ+ people in care home research and dementia care,"McInally, Bernie John",INTERNATIONAL JOURNAL OF CARE AND CARING,2025,10.1332/23978821Y2025D000000162,0,LGBTQ+; care homes; dementia; research,Article; Early Access,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001645677900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001652963900001,Unmet Care Needs Among Older Adults in the Americas.,"Quashie, Nekehia; Andrade, Flavia; Hu, Ting; Berg, Hayley",INNOVATION IN AGING,2025,10.1093/geroni/igaf122.4226,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001652963900001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001652965100001,Impact of Unmet Care Needs on Resilience in Multimorbid Older Adults,"Kim, Boah; Li, Lun; Wister, Andrew",INNOVATION IN AGING,2025,10.1093/geroni/igaf122.3962,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001652965100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001652766100001,Caregiver-Provider Communication and Unmet Care Needs Among Older Adults: Evidence From NSOC and NHATS,"Liang, Jiaming; Samper-Ternent, Rafael",INNOVATION IN AGING,2025,10.1093/geroni/igaf122.2156,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001652766100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001653053100001,Shedding Light on an Invisible Population in Geriatric Medicine: Unmet Care Needs Among Homebound Older Adults,"Sheehan, Orla; Mcmanus, Caoimhe; Ornstein, Katherine; Oseroff, Benjamin; Zimbroff, Robert; Riser, Tiffany",INNOVATION IN AGING,2025,10.1093/geroni/igaf122.1031,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001653053100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001652738200001,HOW SOCIAL ISOLATION EXACERBATES UNMET CARE NEEDS IN OLDER ADULTS WITH DEMENTIA,"Lin, Zhuoer; Lin, Zhiyong",INNOVATION IN AGING,2025,10.1093/geroni/igaf122.582,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001652738200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001652413200001,Beyond Family Care: How Home- and Community-Based Services Complement Family Care to Reduce Unmet Care Needs and Enhance the Well-Being Among Older Adults With Disabilities,"Wang, Shuhong; Hu, Wanyang",RESEARCH ON AGING,2026,10.1177/01640275251414989,1,subjective well-being; home- and community-based services; older adults; unmet care needs; informal family care,Article; Early Access,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001652413200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001656282300001,Racial and Ethnic Differences in Caregiving Networks and Unmet Care Needs Among People Living With Cognitive Impairment,"Lai, Wen-Hua; Nemmers, Natasha; Tsuker, Sophia; Leggett, Amanda N.",RESEARCH ON AGING,2026,10.1177/01640275251412878,0,caregiving; network; unmet care needs; dementia; cognitive impairment; race and ethnicity,Article; Early Access,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001656282300001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001657881200001,The impact of childhood sexual and physical abuse on needs for care among people with first episode psychosis,"Tosato, Sarah; Maggioni, Lucia; Bastanzetti, Vittoria; Cristofalo, Doriana; Faravelli, Carlo; Ristic, Branko; Ruggeri, Mirella; Lasalvia, Antonio; Bonetto, Chiara",CHILD ABUSE & NEGLECT,2026,10.1016/j.chiabu.2025.107863,1,First episode psychosis; Needs for care; Sexual abuse; Physical abuse,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001657881200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001665487600001,Mapping evolving care needs in older adults with disabilities: a qualitative study,"Jin, Ya-Xin; Wang, Xiao-Pan; Gong, Li-Li; Zhang, Hong; Xie, Yong-Xiang; Ling, Xing-Hou; Chen, Qing; Yang, Da-Hang",SCIENTIFIC REPORTS,2025,10.1038/s41598-025-32338-7,0,Patient journey mapping; Care for older adults; Qualitative research; Personalized intervention; Collaborative care; Quality of life; Aging with dignity,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001665487600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001668108100001,Mobility Limitations and Self-Perceived Unmet Dental Needs Among Korean Adults: A Nationwide Multilevel Analysis for Integrated Care,"Kim, Han-Nah; Kim, Nam-Hee",INTERNATIONAL DENTAL JOURNAL,2026,10.1016/j.identj.2025.109371,3,Aged; Delivery of health care; Integrated; Dental health services; Health services accessibility; Health service needs; Mobility limitation,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001668108100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001673017400001,"""My lived experience was valued"": Co-designing 'OA Champions' - A pain science-informed peer mentorship program for people with knee osteoarthritis","Wilson, Monique V.; Davis, Aaron; Braithwaite, Felicity A.; Arnold, John B.; Gwilt, Ian; Campbell, Stuart; Porton, John; Petropoulos, Olivia; Stanton, Tasha R.",JOURNAL OF PAIN,2026,10.1016/j.jpain.2026.106193,1,Peer support; Pain science education; Co-design; Knee osteoarthritis; Self-management,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001673017400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001675891800002,Perceived quality of home- and community-based services and urban-rural disparities in aging-in-place intentions: evidence from Chinese older adults,"Wang, Shuangshuang; Liu, Yuxin; Yang, Yifan",BMC GERIATRICS,2026,10.1186/s12877-025-06936-z,4,HCBS; Perception; Aging-in-place; Urban rural issues; Unmet care needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001675891800002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001677313700002,"Psychological Distress, Quality of Life and Supportive Care Needs among Informal Cancer Caregivers","Al Kindi, Qutouf Ahmed; Al Musalami, Atika; Sultan, Alya",INDIAN JOURNAL OF PALLIATIVE CARE,2025,10.25259/IJPC_148_2025,1,Cancer caregivers; Psychological distress; Quality of life; Unmet supportive care needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001677313700002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001689940200001,The impact of expanding the PACE clinic: Closing the gap by including complex presentations in youth mental health,"O'Byrne, Kevin; Lo Buglio, Gabriele; Girardi, Paolo; Boldrini, Tommaso; Gee, Donna; Hancock, Ashlee; McGorry, Patrick; Nelson, Barnaby; Stratford, John; Thompson, Andrew; Yung, Alison; Lavoie, Suzie; Polari, Andrea",ASIAN JOURNAL OF PSYCHIATRY,2026,10.1016/j.ajp.2026.104886,2,ARMS; Transition to psychosis; Quality assurance,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001689940200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001694723000001,"Aging and Unmet Daily and Instrumental Activity Needs in Turkey: Sociodemographic, Socioeconomic and Health Determinants","Swearinger, Hazal; Aykut, Serdar",JOURNAL OF AGING & SOCIAL POLICY,2026,10.1080/08959420.2026.2630876,1,Aging; caregiver training; gender disparities; home- and community-based services; long-term services and supports; social work; unmet needs,Article; Early Access,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001694723000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:001692492800032,Identifying Unmet Needs of Community-dwelling Older Adults: A User-centred Design Approach of a Mobile Health Application,"Wadhwa, Gunjan; Kumar, Prakash",JOURNAL OF CLINICAL AND DIAGNOSTIC RESEARCH,2026,10.7860/JCDR/2026/84653.22542,0,Ageing; Elderly care; Mobile applications,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:001692492800032&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
